,0
2897,113263.33333333333
2898,231466.66666666666
2899,193773.33333333334
2900,295643.3333333333
2901,352910.06666666665
2902,109830.0
2903,153790.0
2904,172540.0
2905,112346.66666666667
2906,191703.36666666667
2907,193090.0
2908,417507.1
2909,133046.66666666666
2910,206740.0
2911,72646.66666666667
2912,101426.66666666667
2913,303576.73333333334
2914,151943.33333333334
2915,288283.36666666664
2916,118693.33333333333
2917,418396.9666666667
2918,303573.3333333333
2919,114946.66666666667
2920,268840.0333333333
2921,253320.03333333333
2922,297393.3333333333
2923,91726.66666666667
2924,193763.36666666667
2925,332703.43333333335
2926,119126.66666666667
2927,287766.76666666666
2928,248303.33333333334
2929,301333.3333333333
2930,366833.43333333335
2931,251200.0
2932,113006.66666666667
2933,198406.66666666666
2934,124933.33333333333
2935,196733.33333333334
2936,168826.66666666666
2937,60720.0
2938,331590.0333333333
2939,108386.66666666667
2940,134293.33333333334
2941,227820.0
2942,176723.33333333334
2943,155413.33333333334
2944,120000.0
2945,234463.33333333334
2946,259870.0
2947,267496.7
2948,151356.66666666666
2949,426260.4666666667
2950,168296.66666666666
2951,212003.36666666667
2952,243850.03333333333
2953,182210.0
2954,172326.66666666666
2955,112513.33333333333
2956,270583.4
2957,164916.66666666666
2958,90766.66666666667
2959,136563.33333333334
2960,346493.43333333335
2961,207043.33333333334
2962,162383.33333333334
2963,220270.0
2964,213846.66666666666
2965,172210.0
2966,148126.66666666666
2967,180363.33333333334
2968,252030.0
2969,125760.0
2970,177196.7
2971,177780.0
2972,72663.33333333333
2973,149810.0
2974,227050.0
2975,153250.0
2976,97803.33333333333
2977,306203.3333333333
2978,243950.1
2979,184416.66666666666
2980,202636.66666666666
2981,378280.2
2982,150850.0
2983,290746.6666666667
2984,216773.33333333334
2985,115750.0
2986,189293.36666666667
2987,133213.33333333334
2988,228836.66666666666
2989,230013.36666666667
2990,109513.33333333333
2991,140113.33333333334
2992,180750.0
2993,349160.06666666665
2994,144726.66666666666
2995,203203.36666666667
2996,421923.8333333333
2997,234546.66666666666
2998,112260.0
2999,210536.66666666666
3000,166776.66666666666
3001,111296.66666666667
3002,256436.7
3003,146296.66666666666
3004,305593.4
3005,284193.36666666664
3006,304130.06666666665
3007,111383.33333333333
3008,86936.66666666667
3009,339903.4
3010,237690.03333333333
3011,239453.33333333334
3012,316536.7
3013,144716.66666666666
3014,153010.0
3015,67646.66666666667
3016,61883.333333333336
3017,101780.0
3018,92573.33333333333
3019,275320.06666666665
3020,124903.33333333333
3021,212736.66666666666
3022,288183.36666666664
3023,450907.1666666667
3024,140000.0
3025,212323.33333333334
3026,89203.33333333333
3027,404066.9666666667
3028,216940.0
3029,210760.0
3030,143276.66666666666
3031,308176.7
3032,91370.0
3033,200480.0
3034,76836.66666666667
3035,320013.4
3036,187380.0
3037,266463.3333333333
3038,117540.0
3039,120380.0
3040,70843.33333333333
3041,237683.33333333334
3042,150940.0
3043,177393.33333333334
3044,261196.7
3045,428540.36666666664
3046,201503.4
3047,166060.0
3048,429870.3
3049,258743.36666666667
3050,330476.8
3051,224393.33333333334
3052,172313.33333333334
3053,247663.33333333334
3054,370366.8333333333
3055,213776.66666666666
3056,228780.03333333333
3057,107646.66666666667
3058,377550.23333333334
3059,210613.36666666667
3060,445460.5
3061,96780.0
3062,229866.66666666666
3063,199516.66666666666
3064,182453.33333333334
3065,113116.66666666667
3066,231623.33333333334
3067,182856.66666666666
3068,100796.66666666667
3069,157606.66666666666
3070,401873.6
3071,395916.73333333334
3072,161263.33333333334
3073,304873.36666666664
3074,354980.0333333333
3075,264530.06666666665
3076,196656.66666666666
3077,143776.66666666666
3078,148733.33333333334
3079,118046.7
3080,107683.33333333333
3081,175330.0
3082,337013.4
3083,268360.0
3084,227580.06666666668
3085,223460.0
3086,331156.73333333334
3087,182406.66666666666
3088,211483.33333333334
3089,155330.0
3090,70800.0
3091,175656.66666666666
3092,190706.66666666666
3093,178340.0
3094,231680.0
3095,191606.66666666666
3096,185106.7
3097,378443.5
3098,224496.66666666666
3099,265496.6666666667
3100,153200.0
3101,160240.0
3102,318790.0
3103,227596.66666666666
3104,328603.4666666667
3105,166590.0
3106,122756.66666666667
3107,115173.3
3108,211223.33333333334
3109,191766.66666666666
3110,96530.0
3111,292870.0
3112,187063.33333333334
3113,128433.33333333333
3114,264100.0333333333
3115,417487.0
3116,288746.7
3117,101350.0
3118,183780.0
3119,262476.6666666667
3120,415193.7
3121,75396.66666666667
3122,313433.3333333333
3123,139646.73333333334
3124,274276.7
3125,225556.66666666666
3126,76810.0
3127,173703.33333333334
3128,211476.7
3129,75870.0
3130,94306.66666666667
3131,258690.06666666668
3132,222430.0
3133,171093.33333333334
3134,223726.7
3135,251230.06666666668
3136,242156.73333333334
3137,158393.33333333334
3138,186170.0
3139,93466.66666666667
3140,71036.66666666667
3141,90416.66666666667
3142,203416.66666666666
3143,280190.0
3144,162103.33333333334
3145,418400.2
3146,173236.66666666666
3147,101056.66666666667
3148,198963.33333333334
3149,189830.0
3150,120710.0
3151,107623.33333333333
3152,84080.0
3153,229516.66666666666
3154,115330.0
3155,63763.333333333336
3156,292936.7
3157,377940.26666666666
3158,127446.66666666667
3159,236910.06666666668
3160,243500.0
3161,268806.8333333333
3162,223960.03333333333
3163,149056.66666666666
3164,158323.33333333334
3165,98930.0
3166,118710.0
3167,165070.0
3168,229643.33333333334
3169,107766.66666666667
3170,243106.66666666666
3171,197723.33333333334
3172,188260.0
3173,236313.33333333334
3174,211336.66666666666
3175,362510.3333333333
3176,88056.66666666667
3177,214406.66666666666
3178,302610.06666666665
3179,215500.0
3180,127946.66666666667
3181,226513.33333333334
3182,110923.33333333333
3183,283713.3333333333
3184,74663.33333333333
3185,57606.666666666664
3186,309206.6666666667
3187,237600.06666666668
3188,185600.0
3189,356496.6666666667
3190,160390.06666666668
3191,121580.0
3192,180820.0
3193,333083.36666666664
3194,113970.0
3195,129866.63333333333
3196,306563.3333333333
3197,128356.66666666667
3198,109053.33333333333
3199,276833.3333333333
3200,226833.33333333334
3201,102633.33333333333
3202,345796.76666666666
3203,227790.03333333333
3204,161370.0
3205,247060.0
3206,172373.33333333334
3207,224190.0
3208,172563.4
3209,239566.66666666666
3210,101370.0
3211,178873.33333333334
3212,233086.76666666666
3213,245206.73333333334
3214,135483.33333333334
3215,115163.33333333333
3216,402193.63333333336
3217,303950.0
3218,136693.33333333334
3219,120453.33333333333
3220,315850.0333333333
3221,304780.1
3222,220580.0
3223,239843.36666666667
3224,303553.4
3225,83010.0
3226,181033.33333333334
3227,218233.33333333334
3228,265863.43333333335
3229,204000.0
3230,137510.0
3231,187260.0
3232,199646.66666666666
3233,174556.66666666666
3234,204463.33333333334
3235,167966.66666666666
3236,180100.0
3237,139903.33333333334
3238,240996.66666666666
3239,115326.63333333333
3240,265086.7
3241,256670.0
3242,68430.0
3243,288693.3333333333
3244,332080.06666666665
3245,207046.66666666666
3246,146010.0
3247,108913.33333333333
3248,120263.33333333333
3249,441310.5333333333
3250,316540.0333333333
3251,159073.33333333334
3252,120453.33333333333
3253,163560.0
3254,136216.66666666666
3255,229730.0
3256,355313.5333333333
3257,130446.66666666667
3258,290086.6666666667
3259,175563.33333333334
3260,423156.9666666667
3261,362070.2
3262,69153.33333333333
3263,214630.0
3264,120330.0
3265,142373.33333333334
3266,328943.4666666667
3267,204803.33333333334
3268,212236.66666666666
3269,115683.33333333333
3270,107400.0
3271,214270.0
3272,220150.1
3273,125533.33333333333
3274,181510.0
3275,109370.0
3276,316286.7
3277,73210.0
3278,200443.33333333334
3279,284393.3333333333
3280,220000.03333333333
3281,207250.0
3282,74793.33333333333
3283,181006.66666666666
3284,163660.0
3285,145300.0
3286,352963.5333333333
3287,97190.0
3288,338513.43333333335
3289,173713.33333333334
3290,107320.0
3291,185420.0
3292,236070.06666666668
3293,205726.66666666666
3294,195453.33333333334
3295,121323.33333333333
3296,140953.33333333334
3297,139706.66666666666
3298,241340.0
3299,240566.66666666666
3300,192903.33333333334
3301,164140.0
3302,218310.0
3303,172693.33333333334
3304,304383.36666666664
3305,116310.0
3306,211490.03333333333
3307,99713.33333333333
3308,61090.0
3309,167346.66666666666
3310,335826.7
3311,145196.66666666666
3312,202260.0
3313,219276.7
3314,67413.33333333333
3315,135826.66666666666
3316,208673.36666666667
3317,163436.66666666666
3318,90366.66666666667
3319,219470.0
3320,223983.33333333334
3321,275580.0
3322,122970.0
3323,194106.66666666666
3324,191636.66666666666
3325,121583.33333333333
3326,80826.66666666667
3327,69950.0
3328,336160.0333333333
3329,167546.66666666666
3330,106190.0
3331,135973.33333333334
3332,217430.0
3333,178203.33333333334
3334,187826.66666666666
3335,181566.66666666666
3336,58120.0
3337,114786.66666666667
3338,63070.0
3339,301366.6666666667
3340,292293.4666666667
3341,135440.0
3342,161446.66666666666
3343,298953.4
3344,112350.0
3345,103530.0
3346,110036.66666666667
3347,209870.0
3348,169606.66666666666
3349,415073.56666666665
3350,170360.0
3351,367436.73333333334
3352,186866.66666666666
3353,111903.33333333333
3354,394940.23333333334
3355,295033.36666666664
3356,334953.3333333333
3357,225436.66666666666
3358,65846.66666666667
3359,113246.66666666667
3360,112280.0
3361,164183.33333333334
3362,405106.86666666664
3363,218306.66666666666
3364,300836.6666666667
3365,161446.66666666666
3366,225786.66666666666
3367,266083.3333333333
3368,84643.33333333333
3369,380816.8333333333
3370,175503.33333333334
3371,205993.33333333334
3372,147796.66666666666
3373,265370.0
3374,206586.73333333334
3375,232900.0
3376,87916.66666666667
3377,191260.0
3378,167246.66666666666
3379,127696.66666666667
3380,260350.1
3381,65940.0
3382,120323.33333333333
3383,286213.36666666664
3384,210206.66666666666
3385,218233.33333333334
3386,358636.8
3387,370196.86666666664
3388,208846.66666666666
3389,226960.0
3390,174250.0
3391,246000.03333333333
3392,110406.66666666667
3393,221573.4
3394,209423.33333333334
3395,245483.36666666667
3396,165593.33333333334
3397,176140.0
3398,215606.7
3399,225463.33333333334
3400,228306.7
3401,292720.0
3402,132153.33333333334
3403,67610.0
3404,147270.0
3405,144250.03333333333
3406,250026.73333333334
3407,336526.6666666667
3408,97846.66666666667
3409,232403.33333333334
3410,129906.66666666667
3411,202590.03333333333
3412,193723.33333333334
3413,74706.66666666667
3414,132660.0
3415,296770.0333333333
3416,271146.6666666667
3417,93340.0
3418,179190.0
3419,298053.4
3420,70536.66666666667
3421,190630.0
3422,77033.33333333333
3423,72156.66666666667
3424,207190.0
3425,129736.66666666667
3426,199266.7
3427,344660.13333333336
3428,310513.4
3429,117586.66666666667
3430,183730.0
3431,304660.06666666665
3432,443040.5
3433,310123.36666666664
3434,412633.56666666665
3435,91876.66666666667
3436,195450.0
3437,239710.0
3438,117533.33333333333
3439,75476.66666666667
3440,155890.0
3441,250886.7
3442,114683.33333333333
3443,290980.0333333333
3444,200063.33333333334
3445,281630.0
3446,103230.0
3447,151630.0
3448,460717.1666666667
3449,398900.13333333336
3450,143966.66666666666
3451,270806.6666666667
3452,90430.0
3453,186016.66666666666
3454,219520.03333333333
3455,427253.6666666667
3456,109313.33333333333
3457,111900.0
3458,140126.66666666666
3459,239566.7
3460,104356.66666666667
3461,64326.666666666664
3462,214456.7
3463,211093.33333333334
3464,334196.7
3465,124596.66666666667
3466,250290.0
3467,90493.33333333333
3468,233246.66666666666
3469,154996.66666666666
3470,137033.33333333334
3471,83603.33333333333
3472,212530.0
3473,203660.0
3474,254536.73333333334
3475,402196.9
3476,242570.0
3477,228710.0
3478,277166.7
3479,109310.0
3480,203610.0
3481,190856.66666666666
3482,88653.33333333333
3483,174446.66666666666
3484,137610.0
3485,171290.0
3486,76236.66666666667
3487,198593.33333333334
3488,139166.66666666666
3489,195700.0
3490,320913.5
3491,296856.7
3492,279916.7
3493,244086.66666666666
3494,117473.33333333333
3495,211376.73333333334
3496,94776.66666666667
3497,181703.33333333334
3498,138650.0
3499,113463.33333333333
3500,268873.4
3501,203676.66666666666
3502,238066.66666666666
3503,157583.33333333334
3504,143803.33333333334
3505,65863.33333333333
3506,114883.33333333333
3507,79530.0
3508,63880.0
3509,199176.73333333334
3510,136040.0
3511,86153.33333333333
3512,249023.36666666667
3513,177233.33333333334
3514,397827.0
3515,123163.33333333333
3516,148103.33333333334
3517,138893.33333333334
3518,92393.33333333333
3519,167573.33333333334
3520,271556.6666666667
3521,139146.66666666666
3522,330936.8333333333
3523,190533.33333333334
3524,215973.33333333334
3525,208686.7
3526,361586.8
3527,185906.66666666666
3528,161260.0
3529,100296.66666666667
3530,126410.0
3531,128920.0
3532,440843.86666666664
3533,134416.66666666666
3534,124426.66666666667
3535,126036.66666666667
3536,183656.66666666666
3537,177373.33333333334
3538,250940.03333333333
3539,217236.7
3540,141883.33333333334
3541,194976.66666666666
3542,93783.33333333333
3543,351086.76666666666
3544,82563.33333333333
3545,303570.0333333333
3546,291696.7
3547,182090.03333333333
3548,265843.3333333333
3549,160856.66666666666
3550,168279.96666666667
3551,248823.33333333334
3552,180060.0
3553,150943.33333333334
3554,88843.33333333333
3555,186823.4
3556,92796.53333333334
3557,122190.0
3558,80036.66666666667
3559,273990.0333333333
3560,409630.43333333335
3561,223096.66666666666
3562,322683.4
3563,285010.1
3564,363283.43333333335
3565,330640.0
3566,126623.33333333333
3567,219700.0
3568,142736.66666666666
3569,263670.0
3570,187900.0
3571,329736.73333333334
3572,308473.36666666664
3573,342646.8333333333
3574,228526.7
3575,90560.0
3576,317793.36666666664
3577,175320.0
3578,171893.33333333334
3579,138713.33333333334
3580,193360.0
3581,112033.33333333333
3582,285913.3333333333
3583,449067.2
3584,110180.0
3585,124600.0
3586,271053.4
3587,152566.66666666666
3588,183583.33333333334
3589,181883.33333333334
3590,142700.0
3591,150750.0
3592,250526.66666666666
3593,132046.66666666666
3594,363116.8333333333
3595,173350.0
3596,124703.33333333333
3597,230933.33333333334
3598,199926.66666666666
3599,178730.0
3600,237526.66666666666
3601,212473.33333333334
3602,413313.6666666667
3603,93183.33333333333
3604,211360.03333333333
3605,127320.0
3606,187090.0
3607,215403.33333333334
3608,234733.33333333334
3609,86640.0
3610,216323.33333333334
3611,162493.33333333334
3612,173520.0
3613,424900.3333333333
3614,220246.66666666666
3615,198250.0
3616,341606.73333333334
3617,309723.36666666664
3618,242383.36666666667
3619,154313.33333333334
3620,251823.33333333334
3621,189403.33333333334
3622,243400.06666666668
3623,201323.33333333334
3624,364926.6666666667
3625,421996.9
3626,243726.66666666666
3627,121610.0
3628,277143.3333333333
3629,78340.0
3630,144463.33333333334
3631,188986.7
3632,84713.33333333333
3633,169636.66666666666
3634,191976.66666666666
3635,264346.6666666667
3636,98730.0
3637,126066.66666666667
3638,118613.33333333333
3639,430110.4666666667
3640,93663.33333333333
3641,191680.0
3642,132476.66666666666
3643,249820.06666666668
3644,94756.66666666667
3645,306103.4
3646,274720.0333333333
3647,190316.66666666666
3648,236816.66666666666
3649,227346.66666666666
3650,372763.4666666667
3651,109793.33333333333
3652,297136.6666666667
3653,155550.0
3654,93853.33333333333
3655,246640.0
3656,258326.73333333334
3657,260133.33333333334
3658,277226.6666666667
3659,241496.73333333334
3660,144393.33333333334
3661,215536.73333333334
3662,132480.0
3663,424907.1666666667
3664,434150.4666666667
3665,247276.76666666666
3666,231553.33333333334
3667,180223.33333333334
3668,64703.333333333336
3669,101623.33333333333
3670,230086.66666666666
3671,413586.93333333335
3672,181430.0
3673,241356.73333333334
3674,234500.06666666668
3675,174223.33333333334
3676,158320.0
3677,193233.33333333334
3678,282690.0333333333
3679,222613.33333333334
3680,129766.66666666667
3681,193843.33333333334
3682,66646.66666666667
3683,266283.36666666664
3684,62020.0
3685,98503.33333333333
3686,239836.66666666666
3687,94223.33333333333
3688,230670.0
3689,130256.66666666667
3690,205416.66666666666
3691,214933.33333333334
3692,357873.3333333333
3693,225510.0
3694,91056.66666666667
3695,404173.63333333336
3696,77013.33333333333
3697,145356.66666666666
3698,67980.0
3699,138743.3
3700,277203.4
3701,279190.0333333333
3702,228103.36666666667
3703,90680.0
3704,237310.0
3705,186580.0
3706,243593.33333333334
3707,93336.66666666667
3708,186850.0
3709,87126.66666666667
3710,212500.03333333333
3711,235590.03333333333
3712,229513.33333333334
3713,183376.66666666666
3714,376343.3333333333
3715,264213.4
3716,95473.33333333333
3717,220923.36666666667
3718,109440.0
3719,161266.66666666666
3720,269726.6666666667
3721,289670.0333333333
3722,120786.66666666667
3723,64893.333333333336
3724,76833.33333333333
3725,137280.0
3726,106950.0
3727,199733.33333333334
3728,66466.66666666667
3729,314650.0333333333
3730,310823.43333333335
3731,78843.33333333333
3732,437573.8
3733,282216.6666666667
3734,117343.33333333333
3735,216473.33333333334
3736,138966.66666666666
3737,152116.66666666666
3738,263353.36666666664
3739,128450.0
3740,224933.33333333334
3741,103703.33333333333
3742,309303.3333333333
3743,200476.66666666666
3744,265076.6666666667
3745,208340.0
3746,169273.33333333334
3747,291666.6666666667
3748,80653.33333333333
3749,173686.66666666666
3750,213653.33333333334
3751,93173.33333333333
3752,299016.6666666667
3753,99330.0
3754,174456.66666666666
3755,109933.33333333333
3756,193446.66666666666
3757,170763.33333333334
3758,318403.3333333333
3759,206063.36666666667
3760,246870.23333333334
3761,200130.0
3762,202333.33333333334
3763,258200.03333333333
3764,415050.4
3765,255566.66666666666
3766,299733.4
3767,111140.0
3768,94770.0
3769,195673.33333333334
3770,70016.66666666667
3771,176883.33333333334
3772,310983.3333333333
3773,167876.66666666666
3774,179506.66666666666
3775,336836.8
3776,144340.0
3777,72576.66666666667
3778,150900.0
3779,319183.43333333335
3780,132136.66666666666
3781,196923.33333333334
3782,225420.03333333333
3783,329013.3333333333
3784,126980.0
3785,119713.33333333333
3786,95710.0
3787,166056.66666666666
3788,417306.8
3789,64313.333333333336
3790,155393.33333333334
3791,343260.1
3792,221480.0
3793,96013.33333333333
3794,409460.4
3795,236986.66666666666
3796,209226.66666666666
3797,223190.0
3798,242750.0
3799,122493.33333333333
3800,232436.66666666666
3801,252680.0
3802,224643.36666666667
3803,217066.66666666666
3804,248380.0
3805,134296.66666666666
3806,106290.0
3807,147780.0
3808,94800.0
3809,161050.0
3810,194600.0
3811,282483.3333333333
3812,368386.8
3813,178080.0
3814,247433.33333333334
3815,89876.66666666667
3816,180753.33333333334
3817,99163.33333333333
3818,157260.0
3819,198843.33333333334
3820,366353.43333333335
3821,139136.66666666666
3822,188466.7
3823,278366.7
3824,173556.66666666666
3825,90753.33333333333
3826,274206.7
3827,169326.66666666666
3828,190250.0
3829,302823.3333333333
3830,77640.0
3831,159843.33333333334
3832,368996.8333333333
3833,75553.33333333333
3834,337896.86666666664
3835,113736.66666666667
3836,93116.66666666667
3837,142593.33333333334
3838,103413.33333333333
3839,80830.0
3840,280853.43333333335
3841,331660.0333333333
3842,237253.36666666667
3843,108126.66666666667
3844,76543.33333333333
3845,79086.66666666667
3846,172626.66666666666
3847,126630.0
3848,111103.33333333333
3849,200493.33333333334
3850,197980.0
3851,108250.0
3852,171330.0
3853,106986.66666666667
3854,89743.33333333333
3855,196436.66666666666
3856,229706.76666666666
3857,321873.4
3858,270793.43333333335
3859,299293.36666666664
3860,283880.0333333333
3861,296856.7
3862,311193.3333333333
3863,77356.66666666667
3864,103786.66666666667
3865,365890.06666666665
3866,223000.0
3867,130483.33333333333
3868,122473.33333333333
3869,183670.0
3870,146360.0
3871,293943.36666666664
3872,341573.4666666667
3873,185913.33333333334
3874,61833.333333333336
3875,307353.36666666664
3876,204660.0
3877,173840.0
3878,203640.0
3879,104716.66666666667
3880,184450.0
3881,199260.0
3882,78130.0
3883,129740.0
3884,214570.03333333333
3885,199906.66666666666
3886,64446.666666666664
3887,95130.0
3888,149900.0
3889,241803.36666666667
3890,219726.66666666666
3891,167466.66666666666
3892,137210.0
3893,147376.66666666666
3894,106173.33333333333
3895,135593.33333333334
3896,171013.36666666667
3897,234686.66666666666
3898,237953.33333333334
3899,66916.66666666667
3900,361880.1666666667
3901,66836.66666666667
3902,352970.13333333336
3903,319816.73333333334
3904,360296.76666666666
3905,282510.06666666665
3906,86046.66666666667
3907,91776.66666666667
3908,138603.33333333334
3909,303303.4
3910,309916.7
3911,416337.0333333333
3912,143903.33333333334
3913,68953.33333333333
3914,185366.66666666666
3915,198750.0
3916,141180.0
3917,206283.36666666667
3918,108033.33333333333
3919,170990.0
3920,258376.7
3921,285663.43333333335
3922,223563.4
3923,401033.73333333334
3924,254070.0
3925,158853.33333333334
3926,258850.03333333333
3927,242713.33333333334
3928,227180.0
3929,227343.33333333334
3930,301266.7
3931,245276.73333333334
3932,74786.66666666667
3933,347696.86666666664
3934,306250.06666666665
3935,135486.66666666666
3936,375250.1
3937,237133.33333333334
3938,150503.33333333334
3939,188493.33333333334
3940,182166.66666666666
3941,263246.7
3942,185363.33333333334
3943,326413.3333333333
3944,232460.0
3945,136166.66666666666
3946,97820.0
3947,347086.73333333334
3948,85860.0
3949,165340.0
3950,146860.0
3951,98436.66666666667
3952,301603.3333333333
3953,80503.33333333333
3954,138953.33333333334
3955,176513.36666666667
3956,185986.7
3957,79810.0
3958,186210.0
3959,265246.7
3960,296993.3333333333
3961,342200.0333333333
3962,323210.0333333333
3963,198800.0
3964,208593.33333333334
3965,201866.8
3966,124180.0
3967,89286.66666666667
3968,140326.66666666666
3969,156816.66666666666
3970,182023.33333333334
3971,117446.66666666667
3972,225323.33333333334
3973,192336.73333333334
3974,201503.33333333334
3975,244626.66666666666
3976,98963.33333333333
3977,199946.66666666666
3978,144510.0
3979,85843.33333333333
3980,440717.1
3981,92956.66666666667
3982,384050.13333333336
3983,153413.33333333334
3984,83073.33333333333
3985,229483.33333333334
3986,66190.0
3987,355306.7
3988,202676.63333333333
3989,265746.6666666667
3990,207430.06666666668
3991,244830.0
3992,264630.0
3993,113130.0
3994,210490.03333333333
3995,252023.33333333334
3996,176736.66666666666
3997,63266.666666666664
3998,186583.33333333334
3999,126950.0
4000,176370.03333333333
4001,86193.33333333333
4002,228666.66666666666
4003,69313.33333333333
4004,250323.4
4005,230983.33333333334
4006,405100.36666666664
4007,158716.66666666666
4008,428407.13333333336
4009,215093.33333333334
4010,245776.7
4011,151236.66666666666
4012,289493.36666666664
4013,191016.66666666666
4014,109393.33333333333
4015,198466.73333333334
4016,221376.66666666666
4017,212743.4
4018,273176.6666666667
4019,69226.66666666667
4020,93023.33333333333
4021,178016.66666666666
4022,154023.33333333334
4023,379936.8333333333
4024,234600.0
4025,105726.66666666667
4026,246190.0
4027,183120.0
4028,233603.36666666667
4029,250010.0
4030,232010.06666666668
4031,254130.0
4032,159583.33333333334
4033,108516.66666666667
4034,301823.36666666664
4035,264123.36666666664
4036,119023.33333333333
4037,209383.33333333334
4038,75813.33333333333
4039,349826.73333333334
4040,64990.0
4041,345166.7
4042,244230.0
4043,161983.33333333334
4044,186646.7
4045,355746.8333333333
4046,217956.66666666666
4047,79366.66666666667
4048,428353.8
4049,124386.66666666667
4050,151170.0
4051,183753.33333333334
4052,110820.0
4053,337076.7
4054,389646.86666666664
4055,249240.03333333333
4056,173860.0
4057,223816.73333333334
4058,102713.33333333333
4059,388450.3
4060,191526.76666666666
4061,211573.33333333334
4062,273366.7
4063,90030.0
4064,297920.1
4065,70020.0
4066,355786.8333333333
4067,103443.33333333333
4068,110850.0
4069,176776.66666666666
4070,141293.33333333334
4071,236843.33333333334
4072,215550.0
4073,212866.66666666666
4074,365750.23333333334
4075,227823.33333333334
4076,180160.0
4077,412443.6
4078,198140.06666666668
4079,135553.33333333334
4080,341360.13333333336
4081,357666.9666666667
4082,152693.33333333334
4083,242043.36666666667
4084,156533.33333333334
4085,231696.66666666666
4086,168926.66666666666
4087,149876.66666666666
4088,437900.56666666665
4089,137033.33333333334
4090,100386.66666666667
4091,362056.8
4092,204636.66666666666
4093,153500.0
4094,75723.33333333333
4095,120203.33333333333
4096,125853.3
4097,246626.73333333334
4098,180363.33333333334
4099,330033.36666666664
4100,223296.7
4101,409297.0
4102,233536.66666666666
4103,104690.0
4104,448657.1
4105,343463.4666666667
4106,180066.66666666666
4107,73996.66666666667
4108,93740.0
4109,160990.0
4110,187993.33333333334
4111,321990.13333333336
4112,326900.1
4113,123446.66666666667
4114,107296.66666666667
4115,215096.66666666666
4116,103766.66666666667
4117,240806.66666666666
4118,79133.33333333333
4119,232700.0
4120,231576.66666666666
4121,339620.2
4122,77770.0
4123,157913.33333333334
4124,405086.9666666667
4125,100040.0
4126,342986.73333333334
4127,166240.0
